sheet,workbook_row,source_layout,dataset,shot,method,rank,heads,lambda_o,loss,workbook_accuracy,workbook_log_file,match_mode,candidate_log_count,matched_log_path,matched_log_artifact_id,matched_log_accuracy,absolute_delta,status
scaning rank and alpha,6,wide,oxford_flowers,1,singlora,4,,,,84.25,,method_dataset_shot_config_filtered,4,data/old_result/results_logs_singlora/singlora_oxford_flowers_1shot_r4_a8.log,DATA-0421,84.25,0.0,accuracy_match
scaning rank and alpha,6,wide,caltech101,1,singlora,4,,,,93.87,,method_dataset_shot_config_filtered,4,data/old_result/results_logs_singlora/singlora_caltech101_1shot_r4_a8.log,DATA-0360,93.87,0.0,accuracy_match
scaning rank and alpha,6,wide,dtd,1,singlora,4,,,,53.49,,method_dataset_shot_config_filtered,4,data/old_result/results_logs_singlora/singlora_dtd_1shot_r4_a8.log,DATA-0375,53.49,0.0,accuracy_match
scaning rank and alpha,6,wide,ucf101,1,singlora,4,,,,72.77,,method_dataset_shot_config_filtered,4,data/old_result/results_logs_singlora/singlora_ucf101_1shot_r4_a8.log,DATA-0443,72.77,0.0,accuracy_match
scaning rank and alpha,7,wide,fgvc,1,singlora,4,,,,22.71,,method_dataset_shot_config_filtered,4,data/old_result/results_logs_singlora/singlora_fgvc_1shot_r4_a16.log,DATA-0397,22.71,0.0,accuracy_match
scaning rank and alpha,7,wide,eurosat,1,singlora,4,,,,60.54,,method_dataset_shot_config_filtered,4,data/old_result/results_logs_singlora/singlora_eurosat_1shot_r4_a16.log,DATA-0385,60.54,0.0,accuracy_match
scaning rank and alpha,7,wide,food101,1,singlora,4,,,,78.94,,method_dataset_shot_config_filtered,4,data/old_result/results_logs_singlora/singlora_food101_1shot_r4_a16.log,DATA-0408,78.94,0.0,accuracy_match
scaning rank and alpha,7,wide,oxford_pets,1,singlora,4,,,,84.9,,method_dataset_shot_config_filtered,4,data/old_result/results_logs_singlora/singlora_oxford_pets_1shot_r4_a16.log,DATA-0430,84.9,0.0,accuracy_match
scaning rank and alpha,7,wide,oxford_flowers,1,singlora,4,,,,83.15,,method_dataset_shot_config_filtered,4,data/old_result/results_logs_singlora/singlora_oxford_flowers_1shot_r4_a16.log,DATA-0419,83.15,0.0,accuracy_match
scaning rank and alpha,7,wide,caltech101,1,singlora,4,,,,93.23,,method_dataset_shot_config_filtered,4,data/old_result/results_logs_singlora/singlora_caltech101_1shot_r4_a16.log,DATA-0358,93.23,0.0,accuracy_match
scaning rank and alpha,7,wide,dtd,1,singlora,4,,,,52.6,,method_dataset_shot_config_filtered,4,data/old_result/results_logs_singlora/singlora_dtd_1shot_r4_a16.log,DATA-0373,52.6,0.0,accuracy_match
scaning rank and alpha,7,wide,ucf101,1,singlora,4,,,,70.53,,method_dataset_shot_config_filtered,4,data/old_result/results_logs_singlora/singlora_ucf101_1shot_r4_a16.log,DATA-0441,70.53,0.0,accuracy_match
scaning rank and alpha,9,wide,fgvc,1,gmhsinglora,2,2,,,29.73,,method_dataset_shot,8,data/old_result/results_logs_gmhsinglora/gmhsinglora_fgvc_1shot.log,DATA-0211,29.73,0.0,accuracy_match
scaning rank and alpha,9,wide,eurosat,1,gmhsinglora,2,2,,,72.77,,method_dataset_shot,8,data/old_result/results_logs_gmhsinglora/gmhsinglora_eurosat_1shot.log,DATA-0195,72.77,0.0,accuracy_match
scaning rank and alpha,9,wide,food101,1,gmhsinglora,2,2,,,85.31,,method_dataset_shot,8,data/old_result/results_logs_gmhsinglora/gmhsinglora_food101_1shot.log,DATA-0227,85.31,0.0,accuracy_match
scaning rank and alpha,9,wide,oxford_pets,1,gmhsinglora,2,2,,,92.5,,method_dataset_shot,8,data/old_result/results_logs_gmhsinglora/gmhsinglora_oxford_pets_1shot.log,DATA-0259,92.5,0.0,accuracy_match
scaning rank and alpha,9,wide,oxford_flowers,1,gmhsinglora,2,2,,,82.87,,method_dataset_shot,8,data/old_result/results_logs_gmhsinglora/gmhsinglora_oxford_flowers_1shot.log,DATA-0243,82.87,0.0,accuracy_match
scaning rank and alpha,9,wide,caltech101,1,gmhsinglora,2,2,,,94.2,,method_dataset_shot,8,data/old_result/results_logs_gmhsinglora/gmhsinglora_caltech101_1shot.log,DATA-0163,94.2,0.0,accuracy_match
scaning rank and alpha,9,wide,dtd,1,gmhsinglora,2,2,,,55.32,,method_dataset_shot,8,data/old_result/results_logs_gmhsinglora/gmhsinglora_dtd_1shot.log,DATA-0179,55.32,0.0,accuracy_match
scaning rank and alpha,9,wide,ucf101,1,gmhsinglora,2,2,,,75.6,,method_dataset_shot,8,data/old_result/results_logs_gmhsinglora/gmhsinglora_ucf101_1shot.log,DATA-0275,75.6,0.0,accuracy_match
scaning rank and alpha,10,wide,fgvc,1,gmhsinglora,4,2,,,29.55,,method_dataset_shot,8,data/old_result/results_logs_gmhsinglora/gmhsinglora_fgvc_1shot_r4_a1.log,DATA-0215,29.55,0.0,accuracy_match
scaning rank and alpha,10,wide,eurosat,1,gmhsinglora,4,2,,,73.3,,method_dataset_shot,8,data/old_result/results_logs_gmhsinglora/gmhsinglora_eurosat_1shot_heads2.log,DATA-0197,73.3,0.0,accuracy_match
scaning rank and alpha,10,wide,food101,1,gmhsinglora,4,2,,,85.58,,method_dataset_shot,8,data/old_result/results_logs_gmhsinglora/gmhsinglora_food101_1shot_heads2.log,DATA-0229,85.58,0.0,accuracy_match
scaning rank and alpha,10,wide,oxford_pets,1,gmhsinglora,4,2,,,92.64,,method_dataset_shot,8,data/old_result/results_logs_gmhsinglora/gmhsinglora_oxford_pets_1shot_heads2.log,DATA-0261,92.64,0.0,accuracy_match
scaning rank and alpha,10,wide,oxford_flowers,1,gmhsinglora,4,2,,,83.31,,method_dataset_shot,8,data/old_result/results_logs_gmhsinglora/gmhsinglora_oxford_flowers_1shot_r4_a1.log,DATA-0247,83.31,0.0,accuracy_match
scaning rank and alpha,10,wide,caltech101,1,gmhsinglora,4,2,,,94.16,,method_dataset_shot,8,data/old_result/results_logs_gmhsinglora/gmhsinglora_caltech101_1shot_heads2.log,DATA-0165,94.16,0.0,accuracy_match
scaning rank and alpha,10,wide,dtd,1,gmhsinglora,4,2,,,53.72,,method_dataset_shot,8,data/old_result/results_logs_gmhsinglora/gmhsinglora_dtd_1shot_r4_a1.log,DATA-0183,53.72,0.0,accuracy_match
scaning rank and alpha,10,wide,ucf101,1,gmhsinglora,4,2,,,76.08,,method_dataset_shot,8,data/old_result/results_logs_gmhsinglora/gmhsinglora_ucf101_1shot_heads2.log,DATA-0277,76.08,0.0,accuracy_match
scaning rank and alpha,11,wide,fgvc,1,gmhsinglora,4,2,,,28.38,,method_dataset_shot,8,data/old_result/results_logs_gmhsinglora/gmhsinglora_fgvc_1shot_r4_a2.log,DATA-0217,28.38,0.0,accuracy_match
scaning rank and alpha,11,wide,eurosat,1,gmhsinglora,4,2,,,71.07,,method_dataset_shot,8,data/old_result/results_logs_gmhsinglora/gmhsinglora_eurosat_1shot_r4_a2.log,DATA-0201,71.07,0.0,accuracy_match
scaning rank and alpha,11,wide,food101,1,gmhsinglora,4,2,,,84.9,,method_dataset_shot,8,data/old_result/results_logs_gmhsinglora/gmhsinglora_food101_1shot_r4_a2.log,DATA-0233,84.9,0.0,accuracy_match
scaning rank and alpha,11,wide,oxford_pets,1,gmhsinglora,4,2,,,91.41,,method_dataset_shot,8,data/old_result/results_logs_gmhsinglora/gmhsinglora_oxford_pets_1shot.log,DATA-0259,92.5,1.0900000000000034,accuracy_mismatch
scaning rank and alpha,11,wide,oxford_flowers,1,gmhsinglora,4,2,,,84.77,,method_dataset_shot,8,data/old_result/results_logs_gmhsinglora/gmhsinglora_oxford_flowers_1shot_r4_a2.log,DATA-0249,84.77,0.0,accuracy_match
scaning rank and alpha,11,wide,caltech101,1,gmhsinglora,4,2,,,93.83,,method_dataset_shot,8,data/old_result/results_logs_gmhsinglora/gmhsinglora_caltech101_1shot_r4_a2.log,DATA-0169,93.83,0.0,accuracy_match
scaning rank and alpha,11,wide,dtd,1,gmhsinglora,4,2,,,53.13,,method_dataset_shot,8,data/old_result/results_logs_gmhsinglora/gmhsinglora_dtd_1shot_r4_a2.log,DATA-0185,53.13,0.0,accuracy_match
scaning rank and alpha,11,wide,ucf101,1,gmhsinglora,4,2,,,75.92,,method_dataset_shot,8,data/old_result/results_logs_gmhsinglora/gmhsinglora_ucf101_1shot_r4_a2.log,DATA-0281,75.92,0.0,accuracy_match
scaning rank and alpha,12,wide,fgvc,1,gmhsinglora,4,2,,,24.06,,method_dataset_shot,8,data/old_result/results_logs_gmhsinglora/gmhsinglora_fgvc_1shot_r4_a8.log,DATA-0218,24.06,0.0,accuracy_match
scaning rank and alpha,12,wide,eurosat,1,gmhsinglora,4,2,,,68.96,,method_dataset_shot,8,data/old_result/results_logs_gmhsinglora/gmhsinglora_eurosat_1shot_r4_a8.log,DATA-0202,68.96,0.0,accuracy_match
scaning rank and alpha,12,wide,food101,1,gmhsinglora,4,2,,,82.41,,method_dataset_shot,8,data/old_result/results_logs_gmhsinglora/gmhsinglora_food101_1shot_r4_a8.log,DATA-0234,82.41,0.0,accuracy_match
scaning rank and alpha,12,wide,oxford_pets,1,gmhsinglora,4,2,,,87.27,,method_dataset_shot,8,data/old_result/results_logs_gmhsinglora/gmhsinglora_oxford_pets_1shot_r4_a8.log,DATA-0266,87.27,0.0,accuracy_match
scaning rank and alpha,12,wide,oxford_flowers,1,gmhsinglora,4,2,,,84.49,,method_dataset_shot,8,data/old_result/results_logs_gmhsinglora/gmhsinglora_oxford_flowers_1shot_r4_a8.log,DATA-0250,84.49,0.0,accuracy_match
scaning rank and alpha,12,wide,caltech101,1,gmhsinglora,4,2,,,93.31,,method_dataset_shot,8,data/old_result/results_logs_gmhsinglora/gmhsinglora_caltech101_1shot_r4_a16.log,DATA-0168,93.27,0.04000000000000625,accuracy_mismatch
scaning rank and alpha,12,wide,dtd,1,gmhsinglora,4,2,,,51.95,,method_dataset_shot,8,data/old_result/results_logs_gmhsinglora/gmhsinglora_dtd_1shot_r4_a8.log,DATA-0186,51.95,0.0,accuracy_match
scaning rank and alpha,12,wide,ucf101,1,gmhsinglora,4,2,,,74.76,,method_dataset_shot,8,data/old_result/results_logs_gmhsinglora/gmhsinglora_ucf101_1shot_r4_a8.log,DATA-0282,74.76,0.0,accuracy_match
scaning rank and alpha,13,wide,fgvc,1,gmhsinglora,4,2,,,22.89,,method_dataset_shot,8,data/old_result/results_logs_gmhsinglora/gmhsinglora_fgvc_1shot_r4_a16.log,DATA-0216,22.89,0.0,accuracy_match
scaning rank and alpha,13,wide,eurosat,1,gmhsinglora,4,2,,,68.65,,method_dataset_shot,8,data/old_result/results_logs_gmhsinglora/gmhsinglora_eurosat_1shot_r4_a16.log,DATA-0200,68.65,0.0,accuracy_match
scaning rank and alpha,13,wide,food101,1,gmhsinglora,4,2,,,79.51,,method_dataset_shot,8,data/old_result/results_logs_gmhsinglora/gmhsinglora_food101_1shot_r4_a16.log,DATA-0232,79.51,0.0,accuracy_match
scaning rank and alpha,13,wide,oxford_pets,1,gmhsinglora,4,2,,,83.46,,method_dataset_shot,8,data/old_result/results_logs_gmhsinglora/gmhsinglora_oxford_pets_1shot_r4_a16.log,DATA-0264,83.46,0.0,accuracy_match
scaning rank and alpha,13,wide,oxford_flowers,1,gmhsinglora,4,2,,,83.84,,method_dataset_shot,8,data/old_result/results_logs_gmhsinglora/gmhsinglora_oxford_flowers_1shot_r4_a16.log,DATA-0248,83.84,0.0,accuracy_match
scaning rank and alpha,13,wide,caltech101,1,gmhsinglora,4,2,,,93.27,,method_dataset_shot,8,data/old_result/results_logs_gmhsinglora/gmhsinglora_caltech101_1shot_r4_a16.log,DATA-0168,93.27,0.0,accuracy_match
scaning rank and alpha,13,wide,dtd,1,gmhsinglora,4,2,,,51.12,,method_dataset_shot,8,data/old_result/results_logs_gmhsinglora/gmhsinglora_dtd_1shot_r4_a16.log,DATA-0184,51.12,0.0,accuracy_match
scaning rank and alpha,13,wide,ucf101,1,gmhsinglora,4,2,,,73.3,,method_dataset_shot,8,data/old_result/results_logs_gmhsinglora/gmhsinglora_ucf101_1shot_r4_a16.log,DATA-0280,73.3,0.0,accuracy_match
scaning rank and alpha,15,wide,fgvc,1,gmhsinglora,4,1,,,28.95,,method_dataset_shot,8,data/old_result/results_logs_gmhsinglora/gmhsinglora_fgvc_1shot_heads1.log,DATA-0212,28.95,0.0,accuracy_match
scaning rank and alpha,15,wide,eurosat,1,gmhsinglora,4,1,,,74.22,,method_dataset_shot,8,data/old_result/results_logs_gmhsinglora/gmhsinglora_eurosat_1shot_heads1.log,DATA-0196,74.22,0.0,accuracy_match
scaning rank and alpha,15,wide,food101,1,gmhsinglora,4,1,,,85.7,,method_dataset_shot,8,data/old_result/results_logs_gmhsinglora/gmhsinglora_food101_1shot_heads1.log,DATA-0228,85.7,0.0,accuracy_match
scaning rank and alpha,15,wide,oxford_pets,1,gmhsinglora,4,1,,,92.5,,method_dataset_shot,8,data/old_result/results_logs_gmhsinglora/gmhsinglora_oxford_pets_1shot.log,DATA-0259,92.5,0.0,accuracy_match
scaning rank and alpha,15,wide,oxford_flowers,1,gmhsinglora,4,1,,,81.81,,method_dataset_shot,8,data/old_result/results_logs_gmhsinglora/gmhsinglora_oxford_flowers_1shot_heads1.log,DATA-0244,81.81,0.0,accuracy_match
scaning rank and alpha,15,wide,caltech101,1,gmhsinglora,4,1,,,93.75,,method_dataset_shot,8,data/old_result/results_logs_gmhsinglora/gmhsinglora_caltech101_1shot_heads1.log,DATA-0164,93.75,0.0,accuracy_match
scaning rank and alpha,15,wide,dtd,1,gmhsinglora,4,1,,,54.02,,method_dataset_shot,8,data/old_result/results_logs_gmhsinglora/gmhsinglora_dtd_1shot_heads1.log,DATA-0180,54.02,0.0,accuracy_match
scaning rank and alpha,15,wide,ucf101,1,gmhsinglora,4,1,,,75.2,,method_dataset_shot,8,data/old_result/results_logs_gmhsinglora/gmhsinglora_ucf101_1shot_heads1.log,DATA-0276,75.2,0.0,accuracy_match
scaning rank and alpha,16,wide,fgvc,1,gmhsinglora,4,2,,,29.49,,method_dataset_shot,8,data/old_result/results_logs_gmhsinglora/gmhsinglora_fgvc_1shot_heads2.log,DATA-0213,29.49,0.0,accuracy_match
scaning rank and alpha,16,wide,eurosat,1,gmhsinglora,4,2,,,73.3,,method_dataset_shot,8,data/old_result/results_logs_gmhsinglora/gmhsinglora_eurosat_1shot_heads2.log,DATA-0197,73.3,0.0,accuracy_match
scaning rank and alpha,16,wide,food101,1,gmhsinglora,4,2,,,85.58,,method_dataset_shot,8,data/old_result/results_logs_gmhsinglora/gmhsinglora_food101_1shot_heads2.log,DATA-0229,85.58,0.0,accuracy_match
scaning rank and alpha,16,wide,oxford_pets,1,gmhsinglora,4,2,,,92.64,,method_dataset_shot,8,data/old_result/results_logs_gmhsinglora/gmhsinglora_oxford_pets_1shot_heads2.log,DATA-0261,92.64,0.0,accuracy_match
scaning rank and alpha,16,wide,oxford_flowers,1,gmhsinglora,4,2,,,83.35,,method_dataset_shot,8,data/old_result/results_logs_gmhsinglora/gmhsinglora_oxford_flowers_1shot_heads2.log,DATA-0245,83.35,0.0,accuracy_match
scaning rank and alpha,16,wide,caltech101,1,gmhsinglora,4,2,,,94.16,,method_dataset_shot,8,data/old_result/results_logs_gmhsinglora/gmhsinglora_caltech101_1shot_heads2.log,DATA-0165,94.16,0.0,accuracy_match
scaning rank and alpha,16,wide,dtd,1,gmhsinglora,4,2,,,53.78,,method_dataset_shot,8,data/old_result/results_logs_gmhsinglora/gmhsinglora_dtd_1shot_heads2.log,DATA-0181,53.78,0.0,accuracy_match
scaning rank and alpha,16,wide,ucf101,1,gmhsinglora,4,2,,,76.08,,method_dataset_shot,8,data/old_result/results_logs_gmhsinglora/gmhsinglora_ucf101_1shot_heads2.log,DATA-0277,76.08,0.0,accuracy_match
scaning rank and alpha,17,wide,fgvc,1,gmhsinglora,4,4,,,29.88,,method_dataset_shot,8,data/old_result/results_logs_gmhsinglora/gmhsinglora_fgvc_1shot_heads4.log,DATA-0214,29.88,0.0,accuracy_match
scaning rank and alpha,17,wide,eurosat,1,gmhsinglora,4,4,,,69.84,,method_dataset_shot,8,data/old_result/results_logs_gmhsinglora/gmhsinglora_eurosat_1shot_heads4.log,DATA-0198,69.84,0.0,accuracy_match
scaning rank and alpha,17,wide,food101,1,gmhsinglora,4,4,,,85.83,,method_dataset_shot,8,data/old_result/results_logs_gmhsinglora/gmhsinglora_food101_1shot_heads4.log,DATA-0230,85.83,0.0,accuracy_match
scaning rank and alpha,17,wide,oxford_pets,1,gmhsinglora,4,4,,,92.56,,method_dataset_shot,8,data/old_result/results_logs_gmhsinglora/gmhsinglora_oxford_pets_1shot_heads4.log,DATA-0262,92.56,0.0,accuracy_match
scaning rank and alpha,17,wide,oxford_flowers,1,gmhsinglora,4,4,,,82.95,,method_dataset_shot,8,data/old_result/results_logs_gmhsinglora/gmhsinglora_oxford_flowers_1shot_heads4.log,DATA-0246,82.95,0.0,accuracy_match
scaning rank and alpha,17,wide,caltech101,1,gmhsinglora,4,4,,,93.91,,method_dataset_shot,8,data/old_result/results_logs_gmhsinglora/gmhsinglora_caltech101_1shot_heads4.log,DATA-0166,93.91,0.0,accuracy_match
scaning rank and alpha,17,wide,dtd,1,gmhsinglora,4,4,,,54.96,,method_dataset_shot,8,data/old_result/results_logs_gmhsinglora/gmhsinglora_dtd_1shot_heads4.log,DATA-0182,54.96,0.0,accuracy_match
scaning rank and alpha,17,wide,ucf101,1,gmhsinglora,4,4,,,76.34,,method_dataset_shot,8,data/old_result/results_logs_gmhsinglora/gmhsinglora_ucf101_1shot_heads4.log,DATA-0278,76.34,0.0,accuracy_match
scaning rank and alpha,20,wide,fgvc,4,singlora,2,,,,38.46,,method_dataset_shot,4,data/old_result/results_logs_singlora/singlora_fgvc_4shot.log,DATA-0400,38.49,0.030000000000001137,accuracy_mismatch
scaning rank and alpha,20,wide,eurosat,4,singlora,2,,,,89.53,,method_dataset_shot,4,data/old_result/results_logs_singlora/singlora_eurosat_4shot.log,DATA-0388,89.46,0.07000000000000739,accuracy_mismatch
scaning rank and alpha,20,wide,food101,4,singlora,2,,,,84.44,,method_dataset_shot,4,data/old_result/results_logs_singlora/singlora_food101_4shot.log,DATA-0411,84.43,0.009999999999990905,accuracy_match
scaning rank and alpha,20,wide,oxford_pets,4,singlora,2,,,,92.45,,method_dataset_shot,4,data/old_result/results_logs_singlora/singlora_oxford_pets_4shot.log,DATA-0433,91.91,0.5400000000000063,accuracy_mismatch
scaning rank and alpha,20,wide,oxford_flowers,4,singlora,2,,,,93.75,,method_dataset_shot,4,data/old_result/results_logs_singlora/singlora_oxford_flowers_4shot.log,DATA-0422,93.79,0.04000000000000625,accuracy_mismatch
scaning rank and alpha,20,wide,caltech101,4,singlora,2,,,,95.21,,method_dataset_shot,7,data/old_result/results_logs_singlora/singlora_caltech101_4shot.log,DATA-0361,95.21,0.0,accuracy_match
scaning rank and alpha,20,wide,dtd,4,singlora,2,,,,65.01,,method_dataset_shot,5,data/old_result/results_logs_singlora/singlora_dtd_4shot.log,DATA-0376,64.83,0.18000000000000682,accuracy_mismatch
scaning rank and alpha,20,wide,ucf101,4,singlora,2,,,,81.15,,method_dataset_shot,4,data/old_result/results_logs_singlora/singlora_ucf101_4shot.log,DATA-0444,81.15,0.0,accuracy_match
scaning rank and alpha,21,wide,fgvc,4,singlora,4,,,,38.13,,method_dataset_shot_config_filtered,3,data/old_result/results_logs_singlora/singlora_fgvc_4shot_r4_a1.log,DATA-0403,38.13,0.0,accuracy_match
scaning rank and alpha,21,wide,eurosat,4,singlora,4,,,,88.31,,method_dataset_shot_config_filtered,3,data/old_result/results_logs_singlora/singlora_eurosat_4shot_r4_a1.log,DATA-0391,88.31,0.0,accuracy_match
scaning rank and alpha,21,wide,food101,4,singlora,4,,,,84.06,,method_dataset_shot_config_filtered,3,data/old_result/results_logs_singlora/singlora_food101_4shot_r4_a1.log,DATA-0414,84.06,0.0,accuracy_match
scaning rank and alpha,21,wide,oxford_pets,4,singlora,4,,,,91.66,,method_dataset_shot_config_filtered,3,data/old_result/results_logs_singlora/singlora_oxford_pets_4shot_r4_a1.log,DATA-0436,91.66,0.0,accuracy_match
scaning rank and alpha,21,wide,oxford_flowers,4,singlora,4,,,,93.26,,method_dataset_shot_config_filtered,3,data/old_result/results_logs_singlora/singlora_oxford_flowers_4shot_r4_a1.log,DATA-0425,93.26,0.0,accuracy_match
scaning rank and alpha,21,wide,caltech101,4,singlora,4,,,,95.46,,method_dataset_shot_config_filtered,6,data/old_result/results_logs_singlora/singlora_caltech101_4shot_r4_a1.log,DATA-0364,95.46,0.0,accuracy_match
scaning rank and alpha,21,wide,dtd,4,singlora,4,,,,64.66,,method_dataset_shot_config_filtered,4,data/old_result/results_logs_singlora/singlora_dtd_4shot_r4_a1.log,DATA-0379,64.66,0.0,accuracy_match
scaning rank and alpha,21,wide,ucf101,4,singlora,4,,,,80.49,,method_dataset_shot_config_filtered,3,data/old_result/results_logs_singlora/singlora_ucf101_4shot_r4_a1.log,DATA-0447,80.49,0.0,accuracy_match
scaning rank and alpha,22,wide,fgvc,4,singlora,4,,,,36.78,,method_dataset_shot_config_filtered,3,data/old_result/results_logs_singlora/singlora_fgvc_4shot_heads2_r4_a2.log,DATA-0401,36.78,0.0,accuracy_match
scaning rank and alpha,22,wide,eurosat,4,singlora,4,,,,88.52,,method_dataset_shot_config_filtered,3,data/old_result/results_logs_singlora/singlora_eurosat_4shot_heads2_r4_a2.log,DATA-0389,88.52,0.0,accuracy_match
scaning rank and alpha,22,wide,food101,4,singlora,4,,,,82.98,,method_dataset_shot_config_filtered,3,data/old_result/results_logs_singlora/singlora_food101_4shot_heads2_r4_a2.log,DATA-0412,82.98,0.0,accuracy_match
scaning rank and alpha,22,wide,oxford_pets,4,singlora,4,,,,90.46,,method_dataset_shot_config_filtered,3,data/old_result/results_logs_singlora/singlora_oxford_pets_4shot_heads2_r4_a2.log,DATA-0434,90.46,0.0,accuracy_match
scaning rank and alpha,22,wide,oxford_flowers,4,singlora,4,,,,94.03,,method_dataset_shot_config_filtered,3,data/old_result/results_logs_singlora/singlora_oxford_flowers_4shot_heads2_r4_a2.log,DATA-0423,94.03,0.0,accuracy_match
scaning rank and alpha,22,wide,caltech101,4,singlora,4,,,,95.62,,method_dataset_shot_config_filtered,6,data/old_result/results_logs_singlora/singlora_caltech101_4shot_heads2_r4_a2.log,DATA-0362,95.62,0.0,accuracy_match
scaning rank and alpha,22,wide,dtd,4,singlora,4,,,,64.13,,method_dataset_shot_config_filtered,4,data/old_result/results_logs_singlora/singlora_dtd_4shot_heads2_r4_a2.log,DATA-0377,64.13,0.0,accuracy_match
scaning rank and alpha,22,wide,ucf101,4,singlora,4,,,,80.04,,method_dataset_shot_config_filtered,3,data/old_result/results_logs_singlora/singlora_ucf101_4shot_heads2_r4_a2.log,DATA-0445,80.04,0.0,accuracy_match
scaning rank and alpha,23,wide,fgvc,4,singlora,4,,,,35.82,,method_dataset_shot_config_filtered,3,data/old_result/results_logs_singlora/singlora_fgvc_4shot_heads2_r4_a8.log,DATA-0402,35.82,0.0,accuracy_match
scaning rank and alpha,23,wide,eurosat,4,singlora,4,,,,88.67,,method_dataset_shot_config_filtered,3,data/old_result/results_logs_singlora/singlora_eurosat_4shot_heads2_r4_a8.log,DATA-0390,88.67,0.0,accuracy_match
scaning rank and alpha,23,wide,food101,4,singlora,4,,,,80.4,,method_dataset_shot_config_filtered,3,data/old_result/results_logs_singlora/singlora_food101_4shot_heads2_r4_a8.log,DATA-0413,80.4,0.0,accuracy_match
scaning rank and alpha,23,wide,oxford_pets,4,singlora,4,,,,86.45,,method_dataset_shot_config_filtered,3,data/old_result/results_logs_singlora/singlora_oxford_pets_4shot_heads2_r4_a8.log,DATA-0435,86.45,0.0,accuracy_match
scaning rank and alpha,23,wide,oxford_flowers,4,singlora,4,,,,94.36,,method_dataset_shot_config_filtered,3,data/old_result/results_logs_singlora/singlora_oxford_flowers_4shot_heads2_r4_a8.log,DATA-0424,94.36,0.0,accuracy_match
scaning rank and alpha,23,wide,caltech101,4,singlora,4,,,,94.89,,method_dataset_shot_config_filtered,6,data/old_result/results_logs_singlora/singlora_caltech101_4shot_heads2_r4_a8.log,DATA-0363,94.89,0.0,accuracy_match
scaning rank and alpha,23,wide,dtd,4,singlora,4,,,,64.18,,method_dataset_shot_config_filtered,4,data/old_result/results_logs_singlora/singlora_dtd_4shot_heads2_r4_a8.log,DATA-0378,64.18,0.0,accuracy_match
scaning rank and alpha,23,wide,ucf101,4,singlora,4,,,,77.29,,method_dataset_shot_config_filtered,3,data/old_result/results_logs_singlora/singlora_ucf101_4shot_heads2_r4_a8.log,DATA-0446,77.29,0.0,accuracy_match
scaning rank and alpha,25,wide,fgvc,4,gmhsinglora,2,2,,,38.76,,method_dataset_shot,6,data/old_result/results_logs_gmhsinglora/gmhsinglora_fgvc_4shot.log,DATA-0219,38.76,0.0,accuracy_match
scaning rank and alpha,25,wide,eurosat,4,gmhsinglora,2,2,,,89.1,,method_dataset_shot,6,data/old_result/results_logs_gmhsinglora/gmhsinglora_eurosat_4shot.log,DATA-0203,89.1,0.0,accuracy_match
scaning rank and alpha,25,wide,food101,4,gmhsinglora,2,2,,,84.18,,method_dataset_shot,6,data/old_result/results_logs_gmhsinglora/gmhsinglora_food101_4shot.log,DATA-0235,84.18,0.0,accuracy_match
scaning rank and alpha,25,wide,oxford_pets,4,gmhsinglora,2,2,,,92.18,,method_dataset_shot,6,data/old_result/results_logs_gmhsinglora/gmhsinglora_oxford_pets_4shot.log,DATA-0267,92.18,0.0,accuracy_match
scaning rank and alpha,25,wide,oxford_flowers,4,gmhsinglora,2,2,,,93.42,,method_dataset_shot,6,data/old_result/results_logs_gmhsinglora/gmhsinglora_oxford_flowers_4shot.log,DATA-0251,93.42,0.0,accuracy_match
scaning rank and alpha,25,wide,caltech101,4,gmhsinglora,2,2,,,95.58,,method_dataset_shot,6,data/old_result/results_logs_gmhsinglora/gmhsinglora_caltech101_4shot.log,DATA-0171,95.58,0.0,accuracy_match
scaning rank and alpha,25,wide,dtd,4,gmhsinglora,2,2,,,65.07,,method_dataset_shot,6,data/old_result/results_logs_gmhsinglora/gmhsinglora_dtd_4shot.log,DATA-0187,65.07,0.0,accuracy_match
scaning rank and alpha,25,wide,ucf101,4,gmhsinglora,2,2,,,81.13,,method_dataset_shot,6,data/old_result/results_logs_gmhsinglora/gmhsinglora_ucf101_4shot.log,DATA-0283,81.13,0.0,accuracy_match
scaning rank and alpha,26,wide,fgvc,4,gmhsinglora,4,2,,,38.16,,method_dataset_shot_config_filtered,3,data/old_result/results_logs_gmhsinglora/gmhsinglora_fgvc_4shot_heads2_r4_a1.log,DATA-0221,38.16,0.0,accuracy_match
scaning rank and alpha,26,wide,eurosat,4,gmhsinglora,4,2,,,88.28,,method_dataset_shot_config_filtered,3,data/old_result/results_logs_gmhsinglora/gmhsinglora_eurosat_4shot_heads2_r4_a1.log,DATA-0205,88.28,0.0,accuracy_match
scaning rank and alpha,26,wide,food101,4,gmhsinglora,4,2,,,83.84,,method_dataset_shot_config_filtered,3,data/old_result/results_logs_gmhsinglora/gmhsinglora_food101_4shot_heads2_r4_a1.log,DATA-0237,83.84,0.0,accuracy_match
scaning rank and alpha,26,wide,oxford_pets,4,gmhsinglora,4,2,,,91.85,,method_dataset_shot_config_filtered,3,data/old_result/results_logs_gmhsinglora/gmhsinglora_oxford_pets_4shot_heads2_r4_a1.log,DATA-0269,91.85,0.0,accuracy_match
